REF_DATE,GEO,DGUID,Age group,Sex,Indicators,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2023/2024,Manitoba,2021A000246,"Total, 18 years and over",Males,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807157998,75.1.2.5.4,18.9,,,,1
2019/2020,Manitoba,2021A000246,"Total, 18 years and over",Males,Mood disorder,Percent,Percent,239,units,0,v1807158040,75.1.2.11.4,7.2,,,,1
2021/2022,Manitoba,2021A000246,"Total, 18 years and over",Males,Mood disorder,Percent,Percent,239,units,0,v1807158040,75.1.2.11.4,7.9,,,,1
2023/2024,Manitoba,2021A000246,"Total, 18 years and over",Males,Mood disorder,Percent,Percent,239,units,0,v1807158040,75.1.2.11.4,10.5,,,,1
2019/2020,Manitoba,2021A000246,"Total, 18 years and over",Males,Anxiety disorder,Percent,Percent,239,units,0,v1807158047,75.1.2.12.4,6.3,,,,1
2021/2022,Manitoba,2021A000246,"Total, 18 years and over",Males,Anxiety disorder,Percent,Percent,239,units,0,v1807158047,75.1.2.12.4,8.3,,,,1
2023/2024,Manitoba,2021A000246,"Total, 18 years and over",Males,Anxiety disorder,Percent,Percent,239,units,0,v1807158047,75.1.2.12.4,10,,,,1
2019/2020,Manitoba,2021A000246,"Total, 18 years and over",Males,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807158068,75.1.2.15.4,26.4,,,,1
2021/2022,Manitoba,2021A000246,"Total, 18 years and over",Males,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807158068,75.1.2.15.4,26.7,,,,1
2023/2024,Manitoba,2021A000246,"Total, 18 years and over",Males,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807158068,75.1.2.15.4,27.1,,,,1
2019/2020,Manitoba,2021A000246,"Total, 18 years and over",Males,Heavy drinking,Percent,Percent,239,units,0,v1807158096,75.1.2.19.4,23.9,,,,1
2021/2022,Manitoba,2021A000246,"Total, 18 years and over",Males,Heavy drinking,Percent,Percent,239,units,0,v1807158096,75.1.2.19.4,24,,,,1
2023/2024,Manitoba,2021A000246,"Total, 18 years and over",Males,Heavy drinking,Percent,Percent,239,units,0,v1807158096,75.1.2.19.4,23.6,,,,1
2019/2020,Manitoba,2021A000246,"Total, 18 years and over",Males,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807158110,75.1.2.23.4,70.6,,,,1
2021/2022,Manitoba,2021A000246,"Total, 18 years and over",Males,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807158110,75.1.2.23.4,67.9,,,,1
2023/2024,Manitoba,2021A000246,"Total, 18 years and over",Males,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807158110,75.1.2.23.4,64.7,,,,1
2019/2020,Manitoba,2021A000246,"Total, 18 years and over",Females,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807158145,75.1.3.3.4,59.4,,,,1
2021/2022,Manitoba,2021A000246,"Total, 18 years and over",Females,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807158145,75.1.3.3.4,51.3,,,,1
2023/2024,Manitoba,2021A000246,"Total, 18 years and over",Females,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807158145,75.1.3.3.4,46.5,,,,1
2019/2020,Manitoba,2021A000246,"Total, 18 years and over",Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807158152,75.1.3.4.4,10.1,,,,1
2021/2022,Manitoba,2021A000246,"Total, 18 years and over",Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807158152,75.1.3.4.4,14.7,,,,1
2023/2024,Manitoba,2021A000246,"Total, 18 years and over",Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807158152,75.1.3.4.4,19.1,,,,1
2019/2020,Manitoba,2021A000246,"Total, 18 years and over",Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807158159,75.1.3.5.4,23.3,,,,1
2021/2022,Manitoba,2021A000246,"Total, 18 years and over",Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807158159,75.1.3.5.4,19.6,,,,1
2023/2024,Manitoba,2021A000246,"Total, 18 years and over",Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807158159,75.1.3.5.4,22,,,,1
2019/2020,Manitoba,2021A000246,"Total, 18 years and over",Females,Mood disorder,Percent,Percent,239,units,0,v1807158201,75.1.3.11.4,13.1,,,,1
2021/2022,Manitoba,2021A000246,"Total, 18 years and over",Females,Mood disorder,Percent,Percent,239,units,0,v1807158201,75.1.3.11.4,13.6,,,,1
2023/2024,Manitoba,2021A000246,"Total, 18 years and over",Females,Mood disorder,Percent,Percent,239,units,0,v1807158201,75.1.3.11.4,18.7,,,,1
2019/2020,Manitoba,2021A000246,"Total, 18 years and over",Females,Anxiety disorder,Percent,Percent,239,units,0,v1807158208,75.1.3.12.4,13,,,,1
2021/2022,Manitoba,2021A000246,"Total, 18 years and over",Females,Anxiety disorder,Percent,Percent,239,units,0,v1807158208,75.1.3.12.4,15.3,,,,1
2023/2024,Manitoba,2021A000246,"Total, 18 years and over",Females,Anxiety disorder,Percent,Percent,239,units,0,v1807158208,75.1.3.12.4,22.9,,,,1
2019/2020,Manitoba,2021A000246,"Total, 18 years and over",Females,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807158229,75.1.3.15.4,18.7,,,,1
2021/2022,Manitoba,2021A000246,"Total, 18 years and over",Females,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807158229,75.1.3.15.4,20.3,,,,1
2023/2024,Manitoba,2021A000246,"Total, 18 years and over",Females,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807158229,75.1.3.15.4,19.6,,,,1
2019/2020,Manitoba,2021A000246,"Total, 18 years and over",Females,Heavy drinking,Percent,Percent,239,units,0,v1807158257,75.1.3.19.4,14.7,,,,1
2021/2022,Manitoba,2021A000246,"Total, 18 years and over",Females,Heavy drinking,Percent,Percent,239,units,0,v1807158257,75.1.3.19.4,14.7,,,,1
2023/2024,Manitoba,2021A000246,"Total, 18 years and over",Females,Heavy drinking,Percent,Percent,239,units,0,v1807158257,75.1.3.19.4,17.5,,,,1
2019/2020,Manitoba,2021A000246,"Total, 18 years and over",Females,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807158285,75.1.3.23.4,72.9,,,,1
2021/2022,Manitoba,2021A000246,"Total, 18 years and over",Females,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807158285,75.1.3.23.4,68.3,,,,1
2023/2024,Manitoba,2021A000246,"Total, 18 years and over",Females,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807158285,75.1.3.23.4,64.4,,,,1
2019/2020,Saskatchewan,2021A000247,"Total, 18 years and over",Both sexes,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807174964,81.1.1.3.4,61.4,,,,1
2021/2022,Saskatchewan,2021A000247,"Total, 18 years and over",Both sexes,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807174964,81.1.1.3.4,52.6,,,,1
2023/2024,Saskatchewan,2021A000247,"Total, 18 years and over",Both sexes,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807174964,81.1.1.3.4,50.3,,,,1
2019/2020,Saskatchewan,2021A000247,"Total, 18 years and over",Both sexes,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807174971,81.1.1.4.4,9.3,,,,1
2021/2022,Saskatchewan,2021A000247,"Total, 18 years and over",Both sexes,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807174971,81.1.1.4.4,14.7,,,,1
2023/2024,Saskatchewan,2021A000247,"Total, 18 years and over",Both sexes,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807174971,81.1.1.4.4,16.7,,,,1
2019/2020,Saskatchewan,2021A000247,"Total, 18 years and over",Both sexes,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807174978,81.1.1.5.4,17.7,,,,1
2021/2022,Saskatchewan,2021A000247,"Total, 18 years and over",Both sexes,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807174978,81.1.1.5.4,20,,,,1
2023/2024,Saskatchewan,2021A000247,"Total, 18 years and over",Both sexes,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807174978,81.1.1.5.4,21.5,,,,1
2019/2020,Saskatchewan,2021A000247,"Total, 18 years and over",Both sexes,Mood disorder,Percent,Percent,239,units,0,v1807175020,81.1.1.11.4,12.1,,,,1
2021/2022,Saskatchewan,2021A000247,"Total, 18 years and over",Both sexes,Mood disorder,Percent,Percent,239,units,0,v1807175020,81.1.1.11.4,12.3,,,,1
2023/2024,Saskatchewan,2021A000247,"Total, 18 years and over",Both sexes,Mood disorder,Percent,Percent,239,units,0,v1807175020,81.1.1.11.4,14,,,,1
2019/2020,Saskatchewan,2021A000247,"Total, 18 years and over",Both sexes,Anxiety disorder,Percent,Percent,239,units,0,v1807175027,81.1.1.12.4,10.1,,,,1
2021/2022,Saskatchewan,2021A000247,"Total, 18 years and over",Both sexes,Anxiety disorder,Percent,Percent,239,units,0,v1807175027,81.1.1.12.4,12.6,,,,1
2023/2024,Saskatchewan,2021A000247,"Total, 18 years and over",Both sexes,Anxiety disorder,Percent,Percent,239,units,0,v1807175027,81.1.1.12.4,16.9,,,,1
2019/2020,Saskatchewan,2021A000247,"Total, 18 years and over",Both sexes,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807175048,81.1.1.15.4,21.7,,,,1
2021/2022,Saskatchewan,2021A000247,"Total, 18 years and over",Both sexes,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807175048,81.1.1.15.4,23.4,,,,1
2023/2024,Saskatchewan,2021A000247,"Total, 18 years and over",Both sexes,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807175048,81.1.1.15.4,22.1,,,,1
2019/2020,Saskatchewan,2021A000247,"Total, 18 years and over",Both sexes,Heavy drinking,Percent,Percent,239,units,0,v1807175076,81.1.1.19.4,20.6,,,,1
2021/2022,Saskatchewan,2021A000247,"Total, 18 years and over",Both sexes,Heavy drinking,Percent,Percent,239,units,0,v1807175076,81.1.1.19.4,19.4,,,,1
2023/2024,Saskatchewan,2021A000247,"Total, 18 years and over",Both sexes,Heavy drinking,Percent,Percent,239,units,0,v1807175076,81.1.1.19.4,19.5,,,,1
2019/2020,Saskatchewan,2021A000247,"Total, 18 years and over",Both sexes,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807175104,81.1.1.23.4,74.2,,,,1
2021/2022,Saskatchewan,2021A000247,"Total, 18 years and over",Both sexes,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807175104,81.1.1.23.4,71.9,,,,1
2023/2024,Saskatchewan,2021A000247,"Total, 18 years and over",Both sexes,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807175104,81.1.1.23.4,66.5,,,,1
2019/2020,Saskatchewan,2021A000247,"Total, 18 years and over",Males,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807175139,81.1.2.3.4,62.4,,,,1
2021/2022,Saskatchewan,2021A000247,"Total, 18 years and over",Males,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807175139,81.1.2.3.4,56.4,,,,1
2023/2024,Saskatchewan,2021A000247,"Total, 18 years and over",Males,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807175139,81.1.2.3.4,54.5,,,,1
2019/2020,Saskatchewan,2021A000247,"Total, 18 years and over",Males,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807175146,81.1.2.4.4,7.7,,,,1
2021/2022,Saskatchewan,2021A000247,"Total, 18 years and over",Males,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807175146,81.1.2.4.4,12.9,,,,1
2023/2024,Saskatchewan,2021A000247,"Total, 18 years and over",Males,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807175146,81.1.2.4.4,15.4,,,,1
2019/2020,Saskatchewan,2021A000247,"Total, 18 years and over",Males,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807175153,81.1.2.5.4,16.6,,,,1
2021/2022,Saskatchewan,2021A000247,"Total, 18 years and over",Males,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807175153,81.1.2.5.4,19.7,,,,1
2023/2024,Saskatchewan,2021A000247,"Total, 18 years and over",Males,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807175153,81.1.2.5.4,19.6,,,,1
2019/2020,Saskatchewan,2021A000247,"Total, 18 years and over",Males,Mood disorder,Percent,Percent,239,units,0,v1807175195,81.1.2.11.4,10.8,,,,1
2021/2022,Saskatchewan,2021A000247,"Total, 18 years and over",Males,Mood disorder,Percent,Percent,239,units,0,v1807175195,81.1.2.11.4,9.7,,,,1
2023/2024,Saskatchewan,2021A000247,"Total, 18 years and over",Males,Mood disorder,Percent,Percent,239,units,0,v1807175195,81.1.2.11.4,12.2,,,,1
2019/2020,Saskatchewan,2021A000247,"Total, 18 years and over",Males,Anxiety disorder,Percent,Percent,239,units,0,v1807175202,81.1.2.12.4,9.3,,,,1
2021/2022,Saskatchewan,2021A000247,"Total, 18 years and over",Males,Anxiety disorder,Percent,Percent,239,units,0,v1807175202,81.1.2.12.4,9,,,,1
2023/2024,Saskatchewan,2021A000247,"Total, 18 years and over",Males,Anxiety disorder,Percent,Percent,239,units,0,v1807175202,81.1.2.12.4,12.7,,,,1
2019/2020,Saskatchewan,2021A000247,"Total, 18 years and over",Males,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807175223,81.1.2.15.4,25.7,,,,1
2021/2022,Saskatchewan,2021A000247,"Total, 18 years and over",Males,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807175223,81.1.2.15.4,26.6,,,,1
2023/2024,Saskatchewan,2021A000247,"Total, 18 years and over",Males,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807175223,81.1.2.15.4,26,,,,1
2019/2020,Saskatchewan,2021A000247,"Total, 18 years and over",Males,Heavy drinking,Percent,Percent,239,units,0,v1807175251,81.1.2.19.4,27,,,,1
2021/2022,Saskatchewan,2021A000247,"Total, 18 years and over",Males,Heavy drinking,Percent,Percent,239,units,0,v1807175251,81.1.2.19.4,22.5,,,,1
2023/2024,Saskatchewan,2021A000247,"Total, 18 years and over",Males,Heavy drinking,Percent,Percent,239,units,0,v1807175251,81.1.2.19.4,23.5,,,,1
2019/2020,Saskatchewan,2021A000247,"Total, 18 years and over",Males,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807175265,81.1.2.23.4,73.9,,,,1
2021/2022,Saskatchewan,2021A000247,"Total, 18 years and over",Males,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807175265,81.1.2.23.4,73,,,,1
2023/2024,Saskatchewan,2021A000247,"Total, 18 years and over",Males,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807175265,81.1.2.23.4,65.9,,,,1
2019/2020,Saskatchewan,2021A000247,"Total, 18 years and over",Females,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807175300,81.1.3.3.4,60.3,,,,1
2021/2022,Saskatchewan,2021A000247,"Total, 18 years and over",Females,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807175300,81.1.3.3.4,48.7,,,,1
2023/2024,Saskatchewan,2021A000247,"Total, 18 years and over",Females,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807175300,81.1.3.3.4,46.1,,,,1
2019/2020,Saskatchewan,2021A000247,"Total, 18 years and over",Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807175307,81.1.3.4.4,10.9,,,,1
2021/2022,Saskatchewan,2021A000247,"Total, 18 years and over",Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807175307,81.1.3.4.4,16.5,,,,1
2023/2024,Saskatchewan,2021A000247,"Total, 18 years and over",Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807175307,81.1.3.4.4,17.9,,,,1
2019/2020,Saskatchewan,2021A000247,"Total, 18 years and over",Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807175314,81.1.3.5.4,18.8,,,,1
2021/2022,Saskatchewan,2021A000247,"Total, 18 years and over",Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807175314,81.1.3.5.4,20.4,,,,1
2023/2024,Saskatchewan,2021A000247,"Total, 18 years and over",Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807175314,81.1.3.5.4,23.5,,,,1
2019/2020,Saskatchewan,2021A000247,"Total, 18 years and over",Females,Mood disorder,Percent,Percent,239,units,0,v1807175356,81.1.3.11.4,13.5,,,,1
2021/2022,Saskatchewan,2021A000247,"Total, 18 years and over",Females,Mood disorder,Percent,Percent,239,units,0,v1807175356,81.1.3.11.4,14.9,,,,1
2023/2024,Saskatchewan,2021A000247,"Total, 18 years and over",Females,Mood disorder,Percent,Percent,239,units,0,v1807175356,81.1.3.11.4,15.9,,,,1
2019/2020,Saskatchewan,2021A000247,"Total, 18 years and over",Females,Anxiety disorder,Percent,Percent,239,units,0,v1807175363,81.1.3.12.4,11,,,,1
2021/2022,Saskatchewan,2021A000247,"Total, 18 years and over",Females,Anxiety disorder,Percent,Percent,239,units,0,v1807175363,81.1.3.12.4,16.3,,,,1
2023/2024,Saskatchewan,2021A000247,"Total, 18 years and over",Females,Anxiety disorder,Percent,Percent,239,units,0,v1807175363,81.1.3.12.4,21.1,,,,1
2019/2020,Saskatchewan,2021A000247,"Total, 18 years and over",Females,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807175384,81.1.3.15.4,17.7,,,,1
2021/2022,Saskatchewan,2021A000247,"Total, 18 years and over",Females,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807175384,81.1.3.15.4,20.1,,,,1
2023/2024,Saskatchewan,2021A000247,"Total, 18 years and over",Females,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807175384,81.1.3.15.4,18.2,,,,1
2019/2020,Saskatchewan,2021A000247,"Total, 18 years and over",Females,Heavy drinking,Percent,Percent,239,units,0,v1807175412,81.1.3.19.4,14.1,,,,1
2021/2022,Saskatchewan,2021A000247,"Total, 18 years and over",Females,Heavy drinking,Percent,Percent,239,units,0,v1807175412,81.1.3.19.4,16.3,,,,1
2023/2024,Saskatchewan,2021A000247,"Total, 18 years and over",Females,Heavy drinking,Percent,Percent,239,units,0,v1807175412,81.1.3.19.4,15.5,,,,1
2019/2020,Saskatchewan,2021A000247,"Total, 18 years and over",Females,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807175440,81.1.3.23.4,74.6,,,,1
2021/2022,Saskatchewan,2021A000247,"Total, 18 years and over",Females,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807175440,81.1.3.23.4,70.9,,,,1
2023/2024,Saskatchewan,2021A000247,"Total, 18 years and over",Females,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807175440,81.1.3.23.4,67.2,,,,1
2019/2020,Alberta,2021A000248,"Total, 18 years and over",Both sexes,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807197959,89.1.1.3.4,65.6,,,,1
2021/2022,Alberta,2021A000248,"Total, 18 years and over",Both sexes,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807197959,89.1.1.3.4,55.1,,,,1
2023/2024,Alberta,2021A000248,"Total, 18 years and over",Both sexes,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807197959,89.1.1.3.4,52.4,,,,1
2019/2020,Alberta,2021A000248,"Total, 18 years and over",Both sexes,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807197966,89.1.1.4.4,9.8,,,,1
2021/2022,Alberta,2021A000248,"Total, 18 years and over",Both sexes,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807197966,89.1.1.4.4,14.4,,,,1
2023/2024,Alberta,2021A000248,"Total, 18 years and over",Both sexes,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807197966,89.1.1.4.4,17.2,,,,1
2019/2020,Alberta,2021A000248,"Total, 18 years and over",Both sexes,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807197973,89.1.1.5.4,20.8,,,,1
2021/2022,Alberta,2021A000248,"Total, 18 years and over",Both sexes,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807197973,89.1.1.5.4,22,,,,1
2023/2024,Alberta,2021A000248,"Total, 18 years and over",Both sexes,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807197973,89.1.1.5.4,23.2,,,,1
2019/2020,Alberta,2021A000248,"Total, 18 years and over",Both sexes,Mood disorder,Percent,Percent,239,units,0,v1807198015,89.1.1.11.4,10.7,,,,1
2021/2022,Alberta,2021A000248,"Total, 18 years and over",Both sexes,Mood disorder,Percent,Percent,239,units,0,v1807198015,89.1.1.11.4,11.9,,,,1
2023/2024,Alberta,2021A000248,"Total, 18 years and over",Both sexes,Mood disorder,Percent,Percent,239,units,0,v1807198015,89.1.1.11.4,14.8,,,,1
2019/2020,Alberta,2021A000248,"Total, 18 years and over",Both sexes,Anxiety disorder,Percent,Percent,239,units,0,v1807198022,89.1.1.12.4,9.9,,,,1
2021/2022,Alberta,2021A000248,"Total, 18 years and over",Both sexes,Anxiety disorder,Percent,Percent,239,units,0,v1807198022,89.1.1.12.4,12.8,,,,1
2023/2024,Alberta,2021A000248,"Total, 18 years and over",Both sexes,Anxiety disorder,Percent,Percent,239,units,0,v1807198022,89.1.1.12.4,,..,,,1
2019/2020,Alberta,2021A000248,"Total, 18 years and over",Both sexes,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807198043,89.1.1.15.4,25.7,,,,1
2021/2022,Alberta,2021A000248,"Total, 18 years and over",Both sexes,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807198043,89.1.1.15.4,26.3,,,,1
2023/2024,Alberta,2021A000248,"Total, 18 years and over",Both sexes,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807198043,89.1.1.15.4,22.9,,,,1
2019/2020,Alberta,2021A000248,"Total, 18 years and over",Both sexes,Heavy drinking,Percent,Percent,239,units,0,v1807198071,89.1.1.19.4,20.2,,,,1
2021/2022,Alberta,2021A000248,"Total, 18 years and over",Both sexes,Heavy drinking,Percent,Percent,239,units,0,v1807198071,89.1.1.19.4,19.8,,,,1
2023/2024,Alberta,2021A000248,"Total, 18 years and over",Both sexes,Heavy drinking,Percent,Percent,239,units,0,v1807198071,89.1.1.19.4,19,,,,1
2019/2020,Alberta,2021A000248,"Total, 18 years and over",Both sexes,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807198099,89.1.1.23.4,68.1,,,,1
2021/2022,Alberta,2021A000248,"Total, 18 years and over",Both sexes,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807198099,89.1.1.23.4,64.7,,,,1
2023/2024,Alberta,2021A000248,"Total, 18 years and over",Both sexes,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807198099,89.1.1.23.4,60.4,,,,1
2019/2020,Alberta,2021A000248,"Total, 18 years and over",Males,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807198134,89.1.2.3.4,67.7,,,,1
2021/2022,Alberta,2021A000248,"Total, 18 years and over",Males,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807198134,89.1.2.3.4,60,,,,1
2023/2024,Alberta,2021A000248,"Total, 18 years and over",Males,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807198134,89.1.2.3.4,56.8,,,,1
2019/2020,Alberta,2021A000248,"Total, 18 years and over",Males,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807198141,89.1.2.4.4,8.8,,,,1
2021/2022,Alberta,2021A000248,"Total, 18 years and over",Males,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807198141,89.1.2.4.4,12.5,,,,1
2023/2024,Alberta,2021A000248,"Total, 18 years and over",Males,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807198141,89.1.2.4.4,14.4,,,,1
2019/2020,Alberta,2021A000248,"Total, 18 years and over",Males,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807198148,89.1.2.5.4,19.1,,,,1
2021/2022,Alberta,2021A000248,"Total, 18 years and over",Males,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807198148,89.1.2.5.4,20.4,,,,1
2023/2024,Alberta,2021A000248,"Total, 18 years and over",Males,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807198148,89.1.2.5.4,21.2,,,,1
2019/2020,Alberta,2021A000248,"Total, 18 years and over",Males,Mood disorder,Percent,Percent,239,units,0,v1807198190,89.1.2.11.4,7.9,,,,1
2021/2022,Alberta,2021A000248,"Total, 18 years and over",Males,Mood disorder,Percent,Percent,239,units,0,v1807198190,89.1.2.11.4,8.7,,,,1
2023/2024,Alberta,2021A000248,"Total, 18 years and over",Males,Mood disorder,Percent,Percent,239,units,0,v1807198190,89.1.2.11.4,10.8,,,,1
2019/2020,Alberta,2021A000248,"Total, 18 years and over",Males,Anxiety disorder,Percent,Percent,239,units,0,v1807198197,89.1.2.12.4,7.1,,,,1
2021/2022,Alberta,2021A000248,"Total, 18 years and over",Males,Anxiety disorder,Percent,Percent,239,units,0,v1807198197,89.1.2.12.4,8.5,,,,1
2023/2024,Alberta,2021A000248,"Total, 18 years and over",Males,Anxiety disorder,Percent,Percent,239,units,0,v1807198197,89.1.2.12.4,,..,,,1
2019/2020,Alberta,2021A000248,"Total, 18 years and over",Males,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807198218,89.1.2.15.4,29.3,,,,1
2021/2022,Alberta,2021A000248,"Total, 18 years and over",Males,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807198218,89.1.2.15.4,28.9,,,,1
2023/2024,Alberta,2021A000248,"Total, 18 years and over",Males,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807198218,89.1.2.15.4,23.7,,,,1
2019/2020,Alberta,2021A000248,"Total, 18 years and over",Males,Heavy drinking,Percent,Percent,239,units,0,v1807198246,89.1.2.19.4,24.6,,,,1
2021/2022,Alberta,2021A000248,"Total, 18 years and over",Males,Heavy drinking,Percent,Percent,239,units,0,v1807198246,89.1.2.19.4,24.4,,,,1
2023/2024,Alberta,2021A000248,"Total, 18 years and over",Males,Heavy drinking,Percent,Percent,239,units,0,v1807198246,89.1.2.19.4,22.4,,,,1
2019/2020,Alberta,2021A000248,"Total, 18 years and over",Males,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807198260,89.1.2.23.4,66.8,,,,1
2021/2022,Alberta,2021A000248,"Total, 18 years and over",Males,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807198260,89.1.2.23.4,64.1,,,,1
2023/2024,Alberta,2021A000248,"Total, 18 years and over",Males,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807198260,89.1.2.23.4,60.7,,,,1
