ref_date_raw,start_year,geo,sex,age_group,indicator,value,ci_low,ci_high,uom,metric_type,quality_flag
2012,2012,Atlantic Provinces,"Total, gender of person","Total, 15 years and over","Any substance use disorder (alcohol or drug), life",474014.0,444382.0,503646.0,number,number,
2012,2012,Atlantic Provinces,"Total, gender of person","Total, 15 years and over","Attention deficit disorder, current diagnosed condition",46499.0,36146.0,56853.0,number,number,
2012,2012,Atlantic Provinces,"Total, gender of person","Total, 15 years and over","Bipolar disorder, 12 months",29762.0,20004.0,39520.0,number,number,E
2012,2012,Atlantic Provinces,"Total, gender of person","Total, 15 years and over","Bipolar disorder, life",59889.0,45472.0,74305.0,number,number,
2012,2012,Atlantic Provinces,"Total, gender of person","Total, 15 years and over","Cannabis abuse or dependence, 12 months",31823.0,23305.0,40341.0,number,number,
2012,2012,Atlantic Provinces,"Total, gender of person","Total, 15 years and over","Cannabis abuse or dependence, life",130862.0,114130.0,147595.0,number,number,
2012,2012,Atlantic Provinces,"Total, gender of person","Total, 15 years and over","Cannabis use, 12 months",243510.0,219337.0,267683.0,number,number,
2012,2012,Atlantic Provinces,"Total, gender of person","Total, 15 years and over","Cannabis use, life",883591.0,849419.0,917763.0,number,number,
2012,2012,Atlantic Provinces,"Total, gender of person","Total, 15 years and over","Eating disorder, current diagnosed condition",4448.0,1675.0,7221.0,number,number,E
2012,2012,Atlantic Provinces,"Total, gender of person","Total, 15 years and over","Generalized anxiety disorder, 12 months",63504.0,49176.0,77832.0,number,number,
2012,2012,Atlantic Provinces,"Total, gender of person","Total, 15 years and over","Generalized anxiety disorder, life",192089.0,169219.0,214959.0,number,number,
2012,2012,Atlantic Provinces,"Total, gender of person","Total, 15 years and over","Major depressive episode, 12 months",94516.0,78112.0,110920.0,number,number,
2012,2012,Atlantic Provinces,"Total, gender of person","Total, 15 years and over","Major depressive episode, life",217193.0,193452.0,240933.0,number,number,
2012,2012,Atlantic Provinces,"Total, gender of person","Total, 15 years and over","Mental health services, professional consultation/service used, 12 months",211886.0,190145.0,233627.0,number,number,
2012,2012,Atlantic Provinces,"Total, gender of person","Total, 15 years and over","Other drug abuse or dependence (excluding cannabis), 12 months",12492.0,6894.0,18090.0,number,number,E
2012,2012,Atlantic Provinces,"Total, gender of person","Total, 15 years and over","Other drug abuse or dependence (excluding cannabis), life",67115.0,55681.0,78549.0,number,number,
2012,2012,Atlantic Provinces,"Total, gender of person","Total, 15 years and over","Other drug use (excluding cannabis), 12 months",125945.0,106650.0,145239.0,number,number,
2012,2012,Atlantic Provinces,"Total, gender of person","Total, 15 years and over","Other drug use (excluding cannabis), life",399169.0,369245.0,429093.0,number,number,
2012,2012,Atlantic Provinces,"Total, gender of person","Total, 15 years and over","Perceived mental health, fair or poor",169428.0,150661.0,188196.0,number,number,
2012,2012,Atlantic Provinces,"Total, gender of person","Total, 15 years and over","Perceived mental health, good",572086.0,539516.0,604656.0,number,number,
2012,2012,Atlantic Provinces,"Total, gender of person","Total, 15 years and over","Perceived mental health, very good or excellent",1205614.0,1168434.0,1242794.0,number,number,
2012,2012,Atlantic Provinces,"Total, gender of person","Total, 15 years and over","Perceived need for mental health care, all needs met",245791.0,221822.0,269761.0,number,number,
2012,2012,Atlantic Provinces,"Total, gender of person","Total, 15 years and over","Perceived need for mental health care, need not met",38818.0,30582.0,47054.0,number,number,
2012,2012,Atlantic Provinces,"Total, gender of person","Total, 15 years and over","Perceived need for mental health care, needs partially met",72640.0,59352.0,85927.0,number,number,
2012,2012,Atlantic Provinces,"Total, gender of person","Total, 15 years and over","Perceived need for mental health care, no need",1586707.0,1559502.0,1613911.0,number,number,
2012,2012,Atlantic Provinces,"Total, gender of person","Total, 15 years and over","Post-traumatic stress disorder, current diagnosed condition",23439.0,16027.0,30850.0,number,number,
2012,2012,Atlantic Provinces,"Total, gender of person","Total, 15 years and over","Schizophrenia or psychosis, ever received diagnosis",21710.0,14779.0,28641.0,number,number,
2012,2012,Atlantic Provinces,"Total, gender of person","Total, 15 years and over","Self-rated work stress, days a bit stressful",558119.0,523182.0,593055.0,number,number,
2012,2012,Atlantic Provinces,"Total, gender of person","Total, 15 years and over","Self-rated work stress, days not at all or not very stressful",449267.0,420955.0,477579.0,number,number,
2012,2012,Atlantic Provinces,"Total, gender of person","Total, 15 years and over","Self-rated work stress, days quite a bit or extremely stressful",318251.0,290969.0,345534.0,number,number,
2012,2012,Atlantic Provinces,"Total, gender of person","Total, 15 years and over","Suicidal thoughts, 12 months",62968.0,51265.0,74671.0,number,number,
2012,2012,Atlantic Provinces,"Total, gender of person","Total, 15 years and over","Suicidal thoughts, life",227028.0,202888.0,251168.0,number,number,
2012,2012,Atlantic Provinces,Women+,15 to 24 years,"Alcohol abuse or dependence, 12 months",8589.0,4554.0,12624.0,number,number,E
2012,2012,Atlantic Provinces,Women+,15 to 24 years,"Alcohol abuse or dependence, life",20936.0,15591.0,26281.0,number,number,
2012,2012,Atlantic Provinces,Women+,15 to 24 years,"Any mood disorder, 12 months",14214.0,9416.0,19013.0,number,number,E
2012,2012,Atlantic Provinces,Women+,15 to 24 years,"Any mood disorder, life",18621.0,13560.0,23681.0,number,number,
2012,2012,Atlantic Provinces,Women+,15 to 24 years,"Any selected disorder (mental or substance), excluding social phobia, 12 months",28223.0,22045.0,34401.0,number,number,
2012,2012,Atlantic Provinces,Women+,15 to 24 years,"Any selected disorder (mental or substance), excluding social phobia, life",42054.0,34976.0,49132.0,number,number,
2012,2012,Atlantic Provinces,Women+,15 to 24 years,"Any substance use disorder (alcohol or drug), 12 months",14216.0,9459.0,18974.0,number,number,E
2012,2012,Atlantic Provinces,Women+,15 to 24 years,"Any substance use disorder (alcohol or drug), life",27278.0,21236.0,33320.0,number,number,
2012,2012,Atlantic Provinces,Women+,15 to 24 years,"Attention deficit disorder, current diagnosed condition",7448.0,3648.0,11249.0,number,number,E
2012,2012,Atlantic Provinces,Women+,15 to 24 years,"Bipolar disorder, 12 months",6077.0,2585.0,9569.0,number,number,E
2012,2012,Atlantic Provinces,Women+,15 to 24 years,"Bipolar disorder, life",7212.0,3500.0,10925.0,number,number,E
2012,2012,Atlantic Provinces,Women+,15 to 24 years,"Cannabis abuse or dependence, 12 months",5057.0,1957.0,8157.0,number,number,E
2012,2012,Atlantic Provinces,Women+,15 to 24 years,"Cannabis abuse or dependence, life",11295.0,7099.0,15491.0,number,number,E
2012,2012,Atlantic Provinces,Women+,15 to 24 years,"Cannabis use, 12 months",37024.0,29839.0,44210.0,number,number,
2012,2012,Atlantic Provinces,Women+,15 to 24 years,"Cannabis use, life",61351.0,53649.0,69054.0,number,number,
2012,2012,Atlantic Provinces,Women+,15 to 24 years,"Generalized anxiety disorder, 12 months",8142.0,4693.0,11592.0,number,number,E
2012,2012,Atlantic Provinces,Women+,15 to 24 years,"Generalized anxiety disorder, life",14520.0,9381.0,19659.0,number,number,E
2012,2012,Atlantic Provinces,Women+,15 to 24 years,"Major depressive episode, 12 months",9622.0,6000.0,13244.0,number,number,E
2012,2012,Atlantic Provinces,Women+,15 to 24 years,"Major depressive episode, life",14028.0,9884.0,18172.0,number,number,
2012,2012,Atlantic Provinces,Women+,15 to 24 years,"Mental health services, professional consultation/service used, 12 months",26608.0,20614.0,32601.0,number,number,
2012,2012,Atlantic Provinces,Women+,15 to 24 years,"Other drug abuse or dependence (excluding cannabis), life",5757.0,3173.0,8341.0,number,number,E
2012,2012,Atlantic Provinces,Women+,15 to 24 years,"Other drug use (excluding cannabis), 12 months",11633.0,7326.0,15940.0,number,number,E
2012,2012,Atlantic Provinces,Women+,15 to 24 years,"Other drug use (excluding cannabis), life",24290.0,18024.0,30557.0,number,number,
2012,2012,Atlantic Provinces,Women+,15 to 24 years,"Perceived mental health, fair or poor",17134.0,12600.0,21668.0,number,number,
2012,2012,Atlantic Provinces,Women+,15 to 24 years,"Perceived mental health, good",45162.0,36382.0,53942.0,number,number,
2012,2012,Atlantic Provinces,Women+,15 to 24 years,"Perceived mental health, very good or excellent",79390.0,71174.0,87606.0,number,number,
2012,2012,Atlantic Provinces,Women+,15 to 24 years,"Perceived need for mental health care, all needs met",19731.0,13780.0,25681.0,number,number,
2012,2012,Atlantic Provinces,Women+,15 to 24 years,"Perceived need for mental health care, need not met",7095.0,3001.0,11189.0,number,number,E
2012,2012,Atlantic Provinces,Women+,15 to 24 years,"Perceived need for mental health care, needs partially met",10808.0,6768.0,14849.0,number,number,E
2012,2012,Atlantic Provinces,Women+,15 to 24 years,"Perceived need for mental health care, no need",102377.0,95337.0,109417.0,number,number,
2012,2012,Atlantic Provinces,Women+,15 to 24 years,"Self-rated work stress, days a bit stressful",40324.0,32778.0,47869.0,number,number,
2012,2012,Atlantic Provinces,Women+,15 to 24 years,"Self-rated work stress, days not at all or not very stressful",46049.0,38436.0,53662.0,number,number,
2012,2012,Atlantic Provinces,Women+,15 to 24 years,"Self-rated work stress, days quite a bit or extremely stressful",15997.0,11376.0,20617.0,number,number,
2012,2012,Atlantic Provinces,Women+,15 to 24 years,"Suicidal thoughts, 12 months",10982.0,7079.0,14885.0,number,number,E
2012,2012,Atlantic Provinces,Women+,15 to 24 years,"Suicidal thoughts, life",22139.0,16864.0,27414.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 44 years,"Alcohol abuse or dependence, 12 months",4715.0,1679.0,7750.0,number,number,E
2012,2012,Atlantic Provinces,Women+,25 to 44 years,"Alcohol abuse or dependence, life",34636.0,27132.0,42141.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 44 years,"Any mood disorder, 12 months",23939.0,16468.0,31409.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 44 years,"Any mood disorder, life",51978.0,41900.0,62056.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 44 years,"Any selected disorder (mental or substance), excluding social phobia, 12 months",36854.0,27531.0,46178.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 44 years,"Any selected disorder (mental or substance), excluding social phobia, life",91127.0,79675.0,102579.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 44 years,"Any substance use disorder (alcohol or drug), 12 months",7343.0,2986.0,11701.0,number,number,E
2012,2012,Atlantic Provinces,Women+,25 to 44 years,"Any substance use disorder (alcohol or drug), life",45944.0,37340.0,54548.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 44 years,"Bipolar disorder, life",6850.0,3283.0,10417.0,number,number,E
2012,2012,Atlantic Provinces,Women+,25 to 44 years,"Cannabis abuse or dependence, life",18289.0,12464.0,24113.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 44 years,"Cannabis use, 12 months",36966.0,27520.0,46411.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 44 years,"Cannabis use, life",168745.0,156163.0,181327.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 44 years,"Generalized anxiety disorder, 12 months",13031.0,7634.0,18429.0,number,number,E
2012,2012,Atlantic Provinces,Women+,25 to 44 years,"Generalized anxiety disorder, life",36223.0,27009.0,45437.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 44 years,"Major depressive episode, 12 months",21701.0,14669.0,28732.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 44 years,"Major depressive episode, life",47383.0,37727.0,57040.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 44 years,"Mental health services, professional consultation/service used, 12 months",54863.0,44632.0,65094.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 44 years,"Other drug abuse or dependence (excluding cannabis), life",7717.0,4638.0,10795.0,number,number,E
2012,2012,Atlantic Provinces,Women+,25 to 44 years,"Other drug use (excluding cannabis), 12 months",17862.0,10295.0,25429.0,number,number,E
2012,2012,Atlantic Provinces,Women+,25 to 44 years,"Other drug use (excluding cannabis), life",77243.0,65984.0,88502.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 44 years,"Perceived mental health, fair or poor",31822.0,23296.0,40349.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 44 years,"Perceived mental health, good",95183.0,81267.0,109099.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 44 years,"Perceived mental health, very good or excellent",164360.0,150076.0,178644.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 44 years,"Perceived need for mental health care, all needs met",56846.0,46687.0,67005.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 44 years,"Perceived need for mental health care, need not met",9867.0,5553.0,14180.0,number,number,E
2012,2012,Atlantic Provinces,Women+,25 to 44 years,"Perceived need for mental health care, needs partially met",21055.0,13663.0,28447.0,number,number,E
2012,2012,Atlantic Provinces,Women+,25 to 44 years,"Perceived need for mental health care, no need",203288.0,190777.0,215799.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 44 years,"Self-rated work stress, days a bit stressful",104475.0,91533.0,117416.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 44 years,"Self-rated work stress, days not at all or not very stressful",70926.0,59497.0,82355.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 44 years,"Self-rated work stress, days quite a bit or extremely stressful",80474.0,67799.0,93149.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 44 years,"Suicidal thoughts, 12 months",12814.0,6737.0,18892.0,number,number,E
2012,2012,Atlantic Provinces,Women+,25 to 44 years,"Suicidal thoughts, life",48659.0,38002.0,59315.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 64 years,"Alcohol abuse or dependence, 12 months",9290.0,5131.0,13449.0,number,number,E
2012,2012,Atlantic Provinces,Women+,25 to 64 years,"Alcohol abuse or dependence, life",67575.0,56349.0,78801.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 64 years,"Any mood disorder, 12 months",47457.0,36388.0,58527.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 64 years,"Any mood disorder, life",116658.0,99869.0,133448.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 64 years,"Any selected disorder (mental or substance), excluding social phobia, 12 months",74553.0,61309.0,87797.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 64 years,"Any selected disorder (mental or substance), excluding social phobia, life",210848.0,192394.0,229303.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 64 years,"Any substance use disorder (alcohol or drug), 12 months",13609.0,8154.0,19064.0,number,number,E
2012,2012,Atlantic Provinces,Women+,25 to 64 years,"Any substance use disorder (alcohol or drug), life",83695.0,71238.0,96151.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 64 years,"Attention deficit disorder, current diagnosed condition",10177.0,4584.0,15771.0,number,number,E
2012,2012,Atlantic Provinces,Women+,25 to 64 years,"Bipolar disorder, 12 months",6918.0,3423.0,10412.0,number,number,E
2012,2012,Atlantic Provinces,Women+,25 to 64 years,"Bipolar disorder, life",19209.0,10889.0,27530.0,number,number,E
2012,2012,Atlantic Provinces,Women+,25 to 64 years,"Cannabis abuse or dependence, life",23156.0,16786.0,29527.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 64 years,"Cannabis use, 12 months",51038.0,40144.0,61932.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 64 years,"Cannabis use, life",315818.0,294181.0,337455.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 64 years,"Generalized anxiety disorder, 12 months",26704.0,19438.0,33970.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 64 years,"Generalized anxiety disorder, life",92382.0,77416.0,107348.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 64 years,"Major depressive episode, 12 months",42782.0,32000.0,53564.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 64 years,"Major depressive episode, life",106890.0,90245.0,123536.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 64 years,"Mental health services, professional consultation/service used, 12 months",102837.0,87488.0,118185.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 64 years,"Other drug abuse or dependence (excluding cannabis), 12 months",2788.0,980.0,4597.0,number,number,E
2012,2012,Atlantic Provinces,Women+,25 to 64 years,"Other drug abuse or dependence (excluding cannabis), life",14867.0,10132.0,19602.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 64 years,"Other drug use (excluding cannabis), 12 months",45363.0,33126.0,57599.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 64 years,"Other drug use (excluding cannabis), life",145783.0,128372.0,163194.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 64 years,"Perceived mental health, fair or poor",64562.0,53905.0,75219.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 64 years,"Perceived mental health, good",214828.0,194541.0,235116.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 64 years,"Perceived mental health, very good or excellent",381953.0,360287.0,403619.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 64 years,"Perceived need for mental health care, all needs met",128643.0,111886.0,145400.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 64 years,"Perceived need for mental health care, need not met",17040.0,11851.0,22229.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 64 years,"Perceived need for mental health care, needs partially met",32541.0,24174.0,40907.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 64 years,"Perceived need for mental health care, no need",480925.0,462493.0,499357.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 64 years,"Post-traumatic stress disorder, current diagnosed condition",12863.0,6512.0,19214.0,number,number,E
2012,2012,Atlantic Provinces,Women+,25 to 64 years,"Self-rated work stress, days a bit stressful",223748.0,203895.0,243600.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 64 years,"Self-rated work stress, days not at all or not very stressful",145936.0,129867.0,162005.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 64 years,"Self-rated work stress, days quite a bit or extremely stressful",161256.0,142212.0,180301.0,number,number,
2012,2012,Atlantic Provinces,Women+,25 to 64 years,"Suicidal thoughts, 12 months",18662.0,12057.0,25267.0,number,number,E
2012,2012,Atlantic Provinces,Women+,25 to 64 years,"Suicidal thoughts, life",91691.0,76461.0,106922.0,number,number,
2012,2012,Atlantic Provinces,Women+,45 to 64 years,"Alcohol abuse or dependence, 12 months",4575.0,1748.0,7403.0,number,number,E
2012,2012,Atlantic Provinces,Women+,45 to 64 years,"Alcohol abuse or dependence, life",32939.0,23649.0,42228.0,number,number,
2012,2012,Atlantic Provinces,Women+,45 to 64 years,"Any mood disorder, 12 months",23519.0,15064.0,31973.0,number,number,E
2012,2012,Atlantic Provinces,Women+,45 to 64 years,"Any mood disorder, life",64680.0,50908.0,78453.0,number,number,
2012,2012,Atlantic Provinces,Women+,45 to 64 years,"Any selected disorder (mental or substance), excluding social phobia, 12 months",37698.0,28183.0,47213.0,number,number,
2012,2012,Atlantic Provinces,Women+,45 to 64 years,"Any selected disorder (mental or substance), excluding social phobia, life",119722.0,104770.0,134673.0,number,number,
2012,2012,Atlantic Provinces,Women+,45 to 64 years,"Any substance use disorder (alcohol or drug), 12 months",6266.0,3181.0,9350.0,number,number,E
2012,2012,Atlantic Provinces,Women+,45 to 64 years,"Any substance use disorder (alcohol or drug), life",37751.0,28394.0,47107.0,number,number,
2012,2012,Atlantic Provinces,Women+,45 to 64 years,"Bipolar disorder, 12 months",4101.0,1511.0,6690.0,number,number,E
2012,2012,Atlantic Provinces,Women+,45 to 64 years,"Bipolar disorder, life",12359.0,5095.0,19624.0,number,number,E
2012,2012,Atlantic Provinces,Women+,45 to 64 years,"Cannabis abuse or dependence, life",4868.0,2199.0,7537.0,number,number,E
2012,2012,Atlantic Provinces,Women+,45 to 64 years,"Cannabis use, 12 months",14072.0,9249.0,18896.0,number,number,E
2012,2012,Atlantic Provinces,Women+,45 to 64 years,"Cannabis use, life",147073.0,131004.0,163142.0,number,number,
2012,2012,Atlantic Provinces,Women+,45 to 64 years,"Generalized anxiety disorder, 12 months",13673.0,8866.0,18479.0,number,number,E
2012,2012,Atlantic Provinces,Women+,45 to 64 years,"Generalized anxiety disorder, life",56159.0,43839.0,68479.0,number,number,
2012,2012,Atlantic Provinces,Women+,45 to 64 years,"Major depressive episode, 12 months",21081.0,12727.0,29436.0,number,number,E
2012,2012,Atlantic Provinces,Women+,45 to 64 years,"Major depressive episode, life",59507.0,45805.0,73209.0,number,number,
2012,2012,Atlantic Provinces,Women+,45 to 64 years,"Mental health services, professional consultation/service used, 12 months",47974.0,36359.0,59588.0,number,number,
2012,2012,Atlantic Provinces,Women+,45 to 64 years,"Other drug abuse or dependence (excluding cannabis), life",7150.0,3508.0,10792.0,number,number,E
2012,2012,Atlantic Provinces,Women+,45 to 64 years,"Other drug use (excluding cannabis), 12 months",27501.0,18332.0,36670.0,number,number,E
2012,2012,Atlantic Provinces,Women+,45 to 64 years,"Other drug use (excluding cannabis), life",68540.0,56014.0,81066.0,number,number,
2012,2012,Atlantic Provinces,Women+,45 to 64 years,"Perceived mental health, fair or poor",32740.0,26094.0,39386.0,number,number,
2012,2012,Atlantic Provinces,Women+,45 to 64 years,"Perceived mental health, good",119646.0,104573.0,134718.0,number,number,
2012,2012,Atlantic Provinces,Women+,45 to 64 years,"Perceived mental health, very good or excellent",217593.0,201734.0,233452.0,number,number,
2012,2012,Atlantic Provinces,Women+,45 to 64 years,"Perceived need for mental health care, all needs met",71797.0,58631.0,84963.0,number,number,
2012,2012,Atlantic Provinces,Women+,45 to 64 years,"Perceived need for mental health care, need not met",7173.0,3959.0,10388.0,number,number,E
2012,2012,Atlantic Provinces,Women+,45 to 64 years,"Perceived need for mental health care, needs partially met",11485.0,7772.0,15199.0,number,number,
2012,2012,Atlantic Provinces,Women+,45 to 64 years,"Perceived need for mental health care, no need",277637.0,263725.0,291549.0,number,number,
2012,2012,Atlantic Provinces,Women+,45 to 64 years,"Post-traumatic stress disorder, current diagnosed condition",4191.0,1920.0,6462.0,number,number,E
2012,2012,Atlantic Provinces,Women+,45 to 64 years,"Self-rated work stress, days a bit stressful",119273.0,104333.0,134213.0,number,number,
2012,2012,Atlantic Provinces,Women+,45 to 64 years,"Self-rated work stress, days not at all or not very stressful",75010.0,63760.0,86260.0,number,number,
2012,2012,Atlantic Provinces,Women+,45 to 64 years,"Self-rated work stress, days quite a bit or extremely stressful",80782.0,66786.0,94779.0,number,number,
2012,2012,Atlantic Provinces,Women+,45 to 64 years,"Suicidal thoughts, 12 months",5848.0,3477.0,8218.0,number,number,E
2012,2012,Atlantic Provinces,Women+,45 to 64 years,"Suicidal thoughts, life",43033.0,32127.0,53938.0,number,number,
2012,2012,Atlantic Provinces,Women+,65 years and over,"Alcohol abuse or dependence, life",9239.0,4764.0,13713.0,number,number,E
2012,2012,Atlantic Provinces,Women+,65 years and over,"Any mood disorder, life",17899.0,12732.0,23066.0,number,number,
2012,2012,Atlantic Provinces,Women+,65 years and over,"Any selected disorder (mental or substance), excluding social phobia, 12 months",6570.0,3346.0,9795.0,number,number,E
2012,2012,Atlantic Provinces,Women+,65 years and over,"Any selected disorder (mental or substance), excluding social phobia, life",31084.0,24546.0,37621.0,number,number,
2012,2012,Atlantic Provinces,Women+,65 years and over,"Any substance use disorder (alcohol or drug), life",10172.0,5552.0,14792.0,number,number,E
2012,2012,Atlantic Provinces,Women+,65 years and over,"Cannabis use, life",15358.0,10411.0,20305.0,number,number,
2012,2012,Atlantic Provinces,Women+,65 years and over,"Generalized anxiety disorder, 12 months",4372.0,1638.0,7105.0,number,number,E
2012,2012,Atlantic Provinces,Women+,65 years and over,"Generalized anxiety disorder, life",14508.0,10212.0,18804.0,number,number,
2012,2012,Atlantic Provinces,Women+,65 years and over,"Major depressive episode, life",17823.0,12651.0,22996.0,number,number,
2012,2012,Atlantic Provinces,Women+,65 years and over,"Mental health services, professional consultation/service used, 12 months",8704.0,5136.0,12272.0,number,number,E
2012,2012,Atlantic Provinces,Women+,65 years and over,"Other drug use (excluding cannabis), 12 months",8297.0,5277.0,11317.0,number,number,E
2012,2012,Atlantic Provinces,Women+,65 years and over,"Other drug use (excluding cannabis), life",17583.0,12529.0,22636.0,number,number,
2012,2012,Atlantic Provinces,Women+,65 years and over,"Perceived mental health, fair or poor",9784.0,5941.0,13626.0,number,number,E
2012,2012,Atlantic Provinces,Women+,65 years and over,"Perceived mental health, good",63748.0,55115.0,72382.0,number,number,
2012,2012,Atlantic Provinces,Women+,65 years and over,"Perceived mental health, very good or excellent",130976.0,121836.0,140115.0,number,number,
2012,2012,Atlantic Provinces,Women+,65 years and over,"Perceived need for mental health care, all needs met",15709.0,11362.0,20057.0,number,number,
2012,2012,Atlantic Provinces,Women+,65 years and over,"Perceived need for mental health care, needs partially met",2346.0,876.0,3817.0,number,number,E
2012,2012,Atlantic Provinces,Women+,65 years and over,"Perceived need for mental health care, no need",186014.0,181286.0,190742.0,number,number,
2012,2012,Atlantic Provinces,Women+,65 years and over,"Self-rated work stress, days a bit stressful",5326.0,2639.0,8012.0,number,number,E
2012,2012,Atlantic Provinces,Women+,65 years and over,"Self-rated work stress, days not at all or not very stressful",8898.0,5387.0,12410.0,number,number,E
2012,2012,Atlantic Provinces,Women+,65 years and over,"Suicidal thoughts, life",8471.0,5582.0,11359.0,number,number,E
2012,2012,Atlantic Provinces,Women+,"Total, 15 years and over","Alcohol abuse or dependence, 12 months",17980.0,12247.0,23714.0,number,number,
2012,2012,Atlantic Provinces,Women+,"Total, 15 years and over","Alcohol abuse or dependence, life",97750.0,85291.0,110208.0,number,number,
2012,2012,Atlantic Provinces,Women+,"Total, 15 years and over","Any mood disorder, 12 months",65527.0,53230.0,77825.0,number,number,
2012,2012,Atlantic Provinces,Women+,"Total, 15 years and over","Any mood disorder, life",153178.0,133987.0,172369.0,number,number,
2012,2012,Atlantic Provinces,Women+,"Total, 15 years and over","Any selected disorder (mental or substance), excluding social phobia, 12 months",109346.0,94604.0,124087.0,number,number,
2012,2012,Atlantic Provinces,Women+,"Total, 15 years and over","Any selected disorder (mental or substance), excluding social phobia, life",283986.0,262843.0,305128.0,number,number,
2012,2012,Atlantic Provinces,Women+,"Total, 15 years and over","Any substance use disorder (alcohol or drug), 12 months",27927.0,20624.0,35231.0,number,number,
2012,2012,Atlantic Provinces,Women+,"Total, 15 years and over","Any substance use disorder (alcohol or drug), life",121144.0,107213.0,135076.0,number,number,
2012,2012,Atlantic Provinces,Women+,"Total, 15 years and over","Attention deficit disorder, current diagnosed condition",17888.0,11236.0,24539.0,number,number,E
2012,2012,Atlantic Provinces,Women+,"Total, 15 years and over","Bipolar disorder, 12 months",12994.0,7875.0,18114.0,number,number,E
2012,2012,Atlantic Provinces,Women+,"Total, 15 years and over","Bipolar disorder, life",28386.0,18901.0,37872.0,number,number,E
2012,2012,Atlantic Provinces,Women+,"Total, 15 years and over","Cannabis abuse or dependence, 12 months",9121.0,4254.0,13988.0,number,number,E
2012,2012,Atlantic Provinces,Women+,"Total, 15 years and over","Cannabis abuse or dependence, life",34729.0,26912.0,42547.0,number,number,
2012,2012,Atlantic Provinces,Women+,"Total, 15 years and over","Cannabis use, 12 months",88346.0,75043.0,101648.0,number,number,
2012,2012,Atlantic Provinces,Women+,"Total, 15 years and over","Cannabis use, life",392527.0,369495.0,415559.0,number,number,
2012,2012,Atlantic Provinces,Women+,"Total, 15 years and over","Generalized anxiety disorder, 12 months",39218.0,30762.0,47674.0,number,number,
2012,2012,Atlantic Provinces,Women+,"Total, 15 years and over","Generalized anxiety disorder, life",121411.0,104837.0,137985.0,number,number,
2012,2012,Atlantic Provinces,Women+,"Total, 15 years and over","Major depressive episode, 12 months",56260.0,44659.0,67861.0,number,number,
2012,2012,Atlantic Provinces,Women+,"Total, 15 years and over","Major depressive episode, life",138742.0,119881.0,157603.0,number,number,
2012,2012,Atlantic Provinces,Women+,"Total, 15 years and over","Mental health services, professional consultation/service used, 12 months",138148.0,121019.0,155278.0,number,number,
