ref_date_raw,start_year,geo,sex,age_group,indicator,value,ci_low,ci_high,uom,metric_type,quality_flag
2019,2019,Alberta,Males,"Total, 12 years and over","Main source of stress in day-to-day life, other",54400.0,39500.0,70800.0,number,number,
2019,2019,Alberta,Males,"Total, 12 years and over","Main source of stress in day-to-day life, school work (12 to 34 years old)",131100.0,107200.0,151500.0,number,number,
2019,2019,Alberta,Males,"Total, 12 years and over","Main source of stress in day-to-day life, time pressures/ not enough time",173300.0,142100.0,205300.0,number,number,
2019,2019,Alberta,Males,"Total, 12 years and over","Main source of stress in day-to-day life, work",524900.0,478100.0,571700.0,number,number,
2019,2019,British Columbia,Both sexes,12 to 17 years,"Ability to handle the day-to-day demands in life, good or excellent",254100.0,244000.0,262600.0,number,number,
2019,2019,British Columbia,Both sexes,12 to 17 years,"Ability to handle unexpected and difficult problems, good or excellent",210500.0,197000.0,224500.0,number,number,
2019,2019,British Columbia,Both sexes,12 to 17 years,"Main source of stress in day-to-day life, family",29700.0,19700.0,39800.0,number,number,E
2019,2019,British Columbia,Both sexes,12 to 17 years,"Main source of stress in day-to-day life, none",29500.0,19700.0,40200.0,number,number,E
2019,2019,British Columbia,Both sexes,12 to 17 years,"Main source of stress in day-to-day life, other",9500.0,4200.0,15600.0,number,number,E
2019,2019,British Columbia,Both sexes,12 to 17 years,"Main source of stress in day-to-day life, school work (12 to 34 years old)",155100.0,138900.0,170100.0,number,number,
2019,2019,British Columbia,Both sexes,12 to 17 years,"Main source of stress in day-to-day life, time pressures/ not enough time",37000.0,27000.0,48400.0,number,number,
2019,2019,British Columbia,Both sexes,12 to 17 years,"Main source of stress in day-to-day life, work",7200.0,3000.0,12100.0,number,number,E
2019,2019,British Columbia,Both sexes,18 to 34 years,"Ability to handle the day-to-day demands in life, good or excellent",939800.0,905700.0,968000.0,number,number,
2019,2019,British Columbia,Both sexes,18 to 34 years,"Ability to handle unexpected and difficult problems, good or excellent",789100.0,745900.0,832000.0,number,number,
2019,2019,British Columbia,Both sexes,18 to 34 years,"Main source of stress in day-to-day life, family",97200.0,76200.0,121300.0,number,number,
2019,2019,British Columbia,Both sexes,18 to 34 years,"Main source of stress in day-to-day life, financial concerns",293700.0,255200.0,337300.0,number,number,
2019,2019,British Columbia,Both sexes,18 to 34 years,"Main source of stress in day-to-day life, health",37500.0,25200.0,51400.0,number,number,E
2019,2019,British Columbia,Both sexes,18 to 34 years,"Main source of stress in day-to-day life, none",45500.0,27500.0,63400.0,number,number,E
2019,2019,British Columbia,Both sexes,18 to 34 years,"Main source of stress in day-to-day life, other",30100.0,16000.0,45200.0,number,number,E
2019,2019,British Columbia,Both sexes,18 to 34 years,"Main source of stress in day-to-day life, school work (12 to 34 years old)",142100.0,111800.0,173900.0,number,number,
2019,2019,British Columbia,Both sexes,18 to 34 years,"Main source of stress in day-to-day life, time pressures/ not enough time",133200.0,104100.0,158100.0,number,number,
2019,2019,British Columbia,Both sexes,18 to 34 years,"Main source of stress in day-to-day life, work",293100.0,252900.0,332100.0,number,number,
2019,2019,British Columbia,Both sexes,35 to 49 years,"Ability to handle the day-to-day demands in life, good or excellent",834000.0,809500.0,853900.0,number,number,
2019,2019,British Columbia,Both sexes,35 to 49 years,"Ability to handle unexpected and difficult problems, good or excellent",765800.0,734300.0,794900.0,number,number,
2019,2019,British Columbia,Both sexes,35 to 49 years,"Main source of stress in day-to-day life, family",156600.0,128500.0,188100.0,number,number,
2019,2019,British Columbia,Both sexes,35 to 49 years,"Main source of stress in day-to-day life, financial concerns",235300.0,200300.0,265300.0,number,number,
2019,2019,British Columbia,Both sexes,35 to 49 years,"Main source of stress in day-to-day life, health",37300.0,25000.0,52100.0,number,number,E
2019,2019,British Columbia,Both sexes,35 to 49 years,"Main source of stress in day-to-day life, none",40300.0,24800.0,56200.0,number,number,E
2019,2019,British Columbia,Both sexes,35 to 49 years,"Main source of stress in day-to-day life, other",30900.0,18200.0,45700.0,number,number,E
2019,2019,British Columbia,Both sexes,35 to 49 years,"Main source of stress in day-to-day life, time pressures/ not enough time",136500.0,110200.0,164800.0,number,number,
2019,2019,British Columbia,Both sexes,35 to 49 years,"Main source of stress in day-to-day life, work",290100.0,257200.0,331000.0,number,number,
2019,2019,British Columbia,Both sexes,50 to 64 years,"Ability to handle the day-to-day demands in life, good or excellent",905500.0,883000.0,926800.0,number,number,
2019,2019,British Columbia,Both sexes,50 to 64 years,"Ability to handle unexpected and difficult problems, good or excellent",825800.0,798400.0,854100.0,number,number,
2019,2019,British Columbia,Both sexes,50 to 64 years,"Main source of stress in day-to-day life, family",236500.0,197200.0,270000.0,number,number,
2019,2019,British Columbia,Both sexes,50 to 64 years,"Main source of stress in day-to-day life, financial concerns",202700.0,173700.0,232100.0,number,number,
2019,2019,British Columbia,Both sexes,50 to 64 years,"Main source of stress in day-to-day life, health",83500.0,60800.0,103100.0,number,number,
2019,2019,British Columbia,Both sexes,50 to 64 years,"Main source of stress in day-to-day life, none",65400.0,51300.0,82800.0,number,number,
2019,2019,British Columbia,Both sexes,50 to 64 years,"Main source of stress in day-to-day life, other",36700.0,22700.0,56600.0,number,number,E
2019,2019,British Columbia,Both sexes,50 to 64 years,"Main source of stress in day-to-day life, time pressures/ not enough time",78100.0,60600.0,100900.0,number,number,
2019,2019,British Columbia,Both sexes,50 to 64 years,"Main source of stress in day-to-day life, work",272700.0,240400.0,307000.0,number,number,
2019,2019,British Columbia,Both sexes,65 years and over,"Ability to handle the day-to-day demands in life, good or excellent",762400.0,745400.0,780700.0,number,number,
2019,2019,British Columbia,Both sexes,65 years and over,"Ability to handle unexpected and difficult problems, good or excellent",702400.0,680700.0,725600.0,number,number,
2019,2019,British Columbia,Both sexes,65 years and over,"Main source of stress in day-to-day life, family",240200.0,219700.0,264200.0,number,number,
2019,2019,British Columbia,Both sexes,65 years and over,"Main source of stress in day-to-day life, financial concerns",104200.0,90300.0,122900.0,number,number,
2019,2019,British Columbia,Both sexes,65 years and over,"Main source of stress in day-to-day life, health",152500.0,133600.0,169900.0,number,number,
2019,2019,British Columbia,Both sexes,65 years and over,"Main source of stress in day-to-day life, none",210000.0,188300.0,229800.0,number,number,
2019,2019,British Columbia,Both sexes,65 years and over,"Main source of stress in day-to-day life, other",38600.0,28300.0,48900.0,number,number,
2019,2019,British Columbia,Both sexes,65 years and over,"Main source of stress in day-to-day life, time pressures/ not enough time",39400.0,29900.0,48600.0,number,number,
2019,2019,British Columbia,Both sexes,65 years and over,"Main source of stress in day-to-day life, work",34800.0,25700.0,43900.0,number,number,
2019,2019,British Columbia,Both sexes,"Total, 12 years and over","Ability to handle the day-to-day demands in life, good or excellent",3695800.0,3648100.0,3736400.0,number,number,
2019,2019,British Columbia,Both sexes,"Total, 12 years and over","Ability to handle unexpected and difficult problems, good or excellent",3293600.0,3230700.0,3360600.0,number,number,
2019,2019,British Columbia,Both sexes,"Total, 12 years and over","Main source of stress in day-to-day life, family",760200.0,699900.0,819200.0,number,number,
2019,2019,British Columbia,Both sexes,"Total, 12 years and over","Main source of stress in day-to-day life, financial concerns",839000.0,772200.0,899300.0,number,number,
2019,2019,British Columbia,Both sexes,"Total, 12 years and over","Main source of stress in day-to-day life, health",314200.0,277800.0,346000.0,number,number,
2019,2019,British Columbia,Both sexes,"Total, 12 years and over","Main source of stress in day-to-day life, none",390800.0,353500.0,426200.0,number,number,
2019,2019,British Columbia,Both sexes,"Total, 12 years and over","Main source of stress in day-to-day life, other",145800.0,119200.0,176000.0,number,number,
2019,2019,British Columbia,Both sexes,"Total, 12 years and over","Main source of stress in day-to-day life, school work (12 to 34 years old)",297200.0,262700.0,332200.0,number,number,
2019,2019,British Columbia,Both sexes,"Total, 12 years and over","Main source of stress in day-to-day life, time pressures/ not enough time",424100.0,377500.0,471400.0,number,number,
2019,2019,British Columbia,Both sexes,"Total, 12 years and over","Main source of stress in day-to-day life, work",897900.0,838100.0,965200.0,number,number,
2019,2019,British Columbia,Females,12 to 17 years,"Ability to handle the day-to-day demands in life, good or excellent",122600.0,115600.0,127900.0,number,number,
2019,2019,British Columbia,Females,12 to 17 years,"Ability to handle unexpected and difficult problems, good or excellent",101800.0,91900.0,111000.0,number,number,
2019,2019,British Columbia,Females,12 to 17 years,"Main source of stress in day-to-day life, family",13300.0,7600.0,19700.0,number,number,E
2019,2019,British Columbia,Females,12 to 17 years,"Main source of stress in day-to-day life, none",13600.0,6500.0,22300.0,number,number,E
2019,2019,British Columbia,Females,12 to 17 years,"Main source of stress in day-to-day life, school work (12 to 34 years old)",75400.0,63700.0,86800.0,number,number,
2019,2019,British Columbia,Females,12 to 17 years,"Main source of stress in day-to-day life, time pressures/ not enough time",21400.0,13400.0,29500.0,number,number,E
2019,2019,British Columbia,Females,18 to 34 years,"Ability to handle the day-to-day demands in life, good or excellent",459400.0,435900.0,481900.0,number,number,
2019,2019,British Columbia,Females,18 to 34 years,"Ability to handle unexpected and difficult problems, good or excellent",384600.0,351000.0,411200.0,number,number,
2019,2019,British Columbia,Females,18 to 34 years,"Main source of stress in day-to-day life, family",56800.0,40000.0,74400.0,number,number,E
2019,2019,British Columbia,Females,18 to 34 years,"Main source of stress in day-to-day life, financial concerns",136900.0,113300.0,171000.0,number,number,
2019,2019,British Columbia,Females,18 to 34 years,"Main source of stress in day-to-day life, health",29700.0,17500.0,42200.0,number,number,E
2019,2019,British Columbia,Females,18 to 34 years,"Main source of stress in day-to-day life, none",24700.0,12500.0,38000.0,number,number,E
2019,2019,British Columbia,Females,18 to 34 years,"Main source of stress in day-to-day life, school work (12 to 34 years old)",75400.0,51000.0,100600.0,number,number,E
2019,2019,British Columbia,Females,18 to 34 years,"Main source of stress in day-to-day life, time pressures/ not enough time",65800.0,48400.0,86300.0,number,number,
2019,2019,British Columbia,Females,18 to 34 years,"Main source of stress in day-to-day life, work",132400.0,107300.0,155100.0,number,number,
2019,2019,British Columbia,Females,35 to 49 years,"Ability to handle the day-to-day demands in life, good or excellent",430900.0,416800.0,443600.0,number,number,
2019,2019,British Columbia,Females,35 to 49 years,"Ability to handle unexpected and difficult problems, good or excellent",380600.0,360800.0,403600.0,number,number,
2019,2019,British Columbia,Females,35 to 49 years,"Main source of stress in day-to-day life, family",92900.0,72100.0,115300.0,number,number,
2019,2019,British Columbia,Females,35 to 49 years,"Main source of stress in day-to-day life, financial concerns",98500.0,78700.0,119700.0,number,number,
2019,2019,British Columbia,Females,35 to 49 years,"Main source of stress in day-to-day life, health",27900.0,15300.0,41400.0,number,number,E
2019,2019,British Columbia,Females,35 to 49 years,"Main source of stress in day-to-day life, none",22500.0,9500.0,34800.0,number,number,E
2019,2019,British Columbia,Females,35 to 49 years,"Main source of stress in day-to-day life, other",19600.0,9200.0,30600.0,number,number,E
2019,2019,British Columbia,Females,35 to 49 years,"Main source of stress in day-to-day life, time pressures/ not enough time",78000.0,59400.0,97400.0,number,number,
2019,2019,British Columbia,Females,35 to 49 years,"Main source of stress in day-to-day life, work",129400.0,106000.0,154000.0,number,number,
2019,2019,British Columbia,Females,50 to 64 years,"Ability to handle the day-to-day demands in life, good or excellent",464300.0,449800.0,477900.0,number,number,
2019,2019,British Columbia,Females,50 to 64 years,"Ability to handle unexpected and difficult problems, good or excellent",420600.0,401600.0,438200.0,number,number,
2019,2019,British Columbia,Females,50 to 64 years,"Main source of stress in day-to-day life, family",152100.0,122200.0,176800.0,number,number,
2019,2019,British Columbia,Females,50 to 64 years,"Main source of stress in day-to-day life, financial concerns",91200.0,73900.0,111300.0,number,number,
2019,2019,British Columbia,Females,50 to 64 years,"Main source of stress in day-to-day life, health",47500.0,32200.0,61400.0,number,number,E
2019,2019,British Columbia,Females,50 to 64 years,"Main source of stress in day-to-day life, none",29200.0,20400.0,41300.0,number,number,E
2019,2019,British Columbia,Females,50 to 64 years,"Main source of stress in day-to-day life, other",11500.0,6700.0,18000.0,number,number,E
2019,2019,British Columbia,Females,50 to 64 years,"Main source of stress in day-to-day life, time pressures/ not enough time",50000.0,35200.0,67000.0,number,number,E
2019,2019,British Columbia,Females,50 to 64 years,"Main source of stress in day-to-day life, work",118300.0,99200.0,139200.0,number,number,
2019,2019,British Columbia,Females,65 years and over,"Ability to handle the day-to-day demands in life, good or excellent",411900.0,399500.0,422200.0,number,number,
2019,2019,British Columbia,Females,65 years and over,"Ability to handle unexpected and difficult problems, good or excellent",366900.0,350200.0,382800.0,number,number,
2019,2019,British Columbia,Females,65 years and over,"Main source of stress in day-to-day life, family",149600.0,133600.0,167600.0,number,number,
2019,2019,British Columbia,Females,65 years and over,"Main source of stress in day-to-day life, financial concerns",51200.0,41700.0,61500.0,number,number,
2019,2019,British Columbia,Females,65 years and over,"Main source of stress in day-to-day life, health",85000.0,68900.0,99400.0,number,number,
2019,2019,British Columbia,Females,65 years and over,"Main source of stress in day-to-day life, none",101100.0,86700.0,115700.0,number,number,
2019,2019,British Columbia,Females,65 years and over,"Main source of stress in day-to-day life, other",18100.0,11800.0,24800.0,number,number,E
2019,2019,British Columbia,Females,65 years and over,"Main source of stress in day-to-day life, time pressures/ not enough time",24500.0,16100.0,32100.0,number,number,E
2019,2019,British Columbia,Females,65 years and over,"Main source of stress in day-to-day life, work",9900.0,6300.0,14300.0,number,number,E
2019,2019,British Columbia,Females,"Total, 12 years and over","Ability to handle the day-to-day demands in life, good or excellent",1889100.0,1854300.0,1920900.0,number,number,
2019,2019,British Columbia,Females,"Total, 12 years and over","Ability to handle unexpected and difficult problems, good or excellent",1654700.0,1609000.0,1700800.0,number,number,
2019,2019,British Columbia,Females,"Total, 12 years and over","Main source of stress in day-to-day life, family",464700.0,418600.0,506800.0,number,number,
2019,2019,British Columbia,Females,"Total, 12 years and over","Main source of stress in day-to-day life, financial concerns",378300.0,343200.0,423600.0,number,number,
2019,2019,British Columbia,Females,"Total, 12 years and over","Main source of stress in day-to-day life, health",191900.0,161800.0,216900.0,number,number,
2019,2019,British Columbia,Females,"Total, 12 years and over","Main source of stress in day-to-day life, none",191200.0,164900.0,217800.0,number,number,
2019,2019,British Columbia,Females,"Total, 12 years and over","Main source of stress in day-to-day life, other",68000.0,51000.0,86400.0,number,number,
2019,2019,British Columbia,Females,"Total, 12 years and over","Main source of stress in day-to-day life, school work (12 to 34 years old)",150800.0,123900.0,179100.0,number,number,
2019,2019,British Columbia,Females,"Total, 12 years and over","Main source of stress in day-to-day life, time pressures/ not enough time",239500.0,206700.0,271800.0,number,number,
2019,2019,British Columbia,Females,"Total, 12 years and over","Main source of stress in day-to-day life, work",392300.0,353900.0,431600.0,number,number,
2019,2019,British Columbia,Males,12 to 17 years,"Ability to handle the day-to-day demands in life, good or excellent",131500.0,124300.0,137300.0,number,number,
2019,2019,British Columbia,Males,12 to 17 years,"Ability to handle unexpected and difficult problems, good or excellent",108700.0,98700.0,119100.0,number,number,
2019,2019,British Columbia,Males,12 to 17 years,"Main source of stress in day-to-day life, family",16400.0,8800.0,24700.0,number,number,E
2019,2019,British Columbia,Males,12 to 17 years,"Main source of stress in day-to-day life, none",15800.0,9300.0,23800.0,number,number,E
2019,2019,British Columbia,Males,12 to 17 years,"Main source of stress in day-to-day life, school work (12 to 34 years old)",79700.0,67500.0,90300.0,number,number,
2019,2019,British Columbia,Males,12 to 17 years,"Main source of stress in day-to-day life, time pressures/ not enough time",15600.0,9500.0,22700.0,number,number,E
2019,2019,British Columbia,Males,18 to 34 years,"Ability to handle the day-to-day demands in life, good or excellent",480400.0,458000.0,501900.0,number,number,
2019,2019,British Columbia,Males,18 to 34 years,"Ability to handle unexpected and difficult problems, good or excellent",404400.0,376900.0,435400.0,number,number,
2019,2019,British Columbia,Males,18 to 34 years,"Main source of stress in day-to-day life, family",40400.0,26500.0,56500.0,number,number,E
2019,2019,British Columbia,Males,18 to 34 years,"Main source of stress in day-to-day life, financial concerns",156800.0,127700.0,185500.0,number,number,
2019,2019,British Columbia,Males,18 to 34 years,"Main source of stress in day-to-day life, none",20800.0,8100.0,34300.0,number,number,E
2019,2019,British Columbia,Males,18 to 34 years,"Main source of stress in day-to-day life, other",16400.0,7200.0,27900.0,number,number,E
2019,2019,British Columbia,Males,18 to 34 years,"Main source of stress in day-to-day life, school work (12 to 34 years old)",66700.0,46500.0,89200.0,number,number,E
2019,2019,British Columbia,Males,18 to 34 years,"Main source of stress in day-to-day life, time pressures/ not enough time",67400.0,45000.0,89500.0,number,number,E
2019,2019,British Columbia,Males,18 to 34 years,"Main source of stress in day-to-day life, work",160700.0,131300.0,196800.0,number,number,
2019,2019,British Columbia,Males,35 to 49 years,"Ability to handle the day-to-day demands in life, good or excellent",403100.0,383600.0,418700.0,number,number,
2019,2019,British Columbia,Males,35 to 49 years,"Ability to handle unexpected and difficult problems, good or excellent",385200.0,361500.0,403300.0,number,number,
2019,2019,British Columbia,Males,35 to 49 years,"Main source of stress in day-to-day life, family",63700.0,46500.0,82600.0,number,number,
2019,2019,British Columbia,Males,35 to 49 years,"Main source of stress in day-to-day life, financial concerns",136800.0,108100.0,158600.0,number,number,
2019,2019,British Columbia,Males,35 to 49 years,"Main source of stress in day-to-day life, health",9400.0,5500.0,14300.0,number,number,E
2019,2019,British Columbia,Males,35 to 49 years,"Main source of stress in day-to-day life, none",17800.0,10100.0,27900.0,number,number,E
2019,2019,British Columbia,Males,35 to 49 years,"Main source of stress in day-to-day life, time pressures/ not enough time",58500.0,41100.0,78900.0,number,number,E
2019,2019,British Columbia,Males,35 to 49 years,"Main source of stress in day-to-day life, work",160700.0,136000.0,187300.0,number,number,
2019,2019,British Columbia,Males,50 to 64 years,"Ability to handle the day-to-day demands in life, good or excellent",441200.0,423900.0,456900.0,number,number,
2019,2019,British Columbia,Males,50 to 64 years,"Ability to handle unexpected and difficult problems, good or excellent",405100.0,383800.0,426400.0,number,number,
2019,2019,British Columbia,Males,50 to 64 years,"Main source of stress in day-to-day life, family",84300.0,60400.0,106200.0,number,number,
2019,2019,British Columbia,Males,50 to 64 years,"Main source of stress in day-to-day life, financial concerns",111500.0,87600.0,133500.0,number,number,
2019,2019,British Columbia,Males,50 to 64 years,"Main source of stress in day-to-day life, health",36000.0,20400.0,50700.0,number,number,E
2019,2019,British Columbia,Males,50 to 64 years,"Main source of stress in day-to-day life, none",36200.0,25300.0,48200.0,number,number,E
2019,2019,British Columbia,Males,50 to 64 years,"Main source of stress in day-to-day life, other",25200.0,13100.0,41800.0,number,number,E
2019,2019,British Columbia,Males,50 to 64 years,"Main source of stress in day-to-day life, time pressures/ not enough time",28100.0,17700.0,41100.0,number,number,E
2019,2019,British Columbia,Males,50 to 64 years,"Main source of stress in day-to-day life, work",154400.0,127000.0,179600.0,number,number,
2019,2019,British Columbia,Males,65 years and over,"Ability to handle the day-to-day demands in life, good or excellent",350600.0,336600.0,365600.0,number,number,
2019,2019,British Columbia,Males,65 years and over,"Ability to handle unexpected and difficult problems, good or excellent",335500.0,321800.0,352200.0,number,number,
2019,2019,British Columbia,Males,65 years and over,"Main source of stress in day-to-day life, family",90600.0,76000.0,105800.0,number,number,
2019,2019,British Columbia,Males,65 years and over,"Main source of stress in day-to-day life, financial concerns",53000.0,41800.0,67300.0,number,number,
2019,2019,British Columbia,Males,65 years and over,"Main source of stress in day-to-day life, health",67500.0,57000.0,79000.0,number,number,
2019,2019,British Columbia,Males,65 years and over,"Main source of stress in day-to-day life, none",108900.0,93400.0,122000.0,number,number,
2019,2019,British Columbia,Males,65 years and over,"Main source of stress in day-to-day life, other",20500.0,12700.0,28000.0,number,number,E
2019,2019,British Columbia,Males,65 years and over,"Main source of stress in day-to-day life, time pressures/ not enough time",15000.0,10700.0,20500.0,number,number,E
2019,2019,British Columbia,Males,65 years and over,"Main source of stress in day-to-day life, work",25000.0,17100.0,32700.0,number,number,E
2019,2019,British Columbia,Males,"Total, 12 years and over","Ability to handle the day-to-day demands in life, good or excellent",1806700.0,1770700.0,1842100.0,number,number,
2019,2019,British Columbia,Males,"Total, 12 years and over","Ability to handle unexpected and difficult problems, good or excellent",1638900.0,1595500.0,1688600.0,number,number,
2019,2019,British Columbia,Males,"Total, 12 years and over","Main source of stress in day-to-day life, family",295500.0,257100.0,333200.0,number,number,
2019,2019,British Columbia,Males,"Total, 12 years and over","Main source of stress in day-to-day life, financial concerns",460700.0,409300.0,504100.0,number,number,
2019,2019,British Columbia,Males,"Total, 12 years and over","Main source of stress in day-to-day life, health",122300.0,102100.0,144400.0,number,number,
2019,2019,British Columbia,Males,"Total, 12 years and over","Main source of stress in day-to-day life, none",199600.0,173300.0,225100.0,number,number,
2019,2019,British Columbia,Males,"Total, 12 years and over","Main source of stress in day-to-day life, other",77900.0,59100.0,101800.0,number,number,
2019,2019,British Columbia,Males,"Total, 12 years and over","Main source of stress in day-to-day life, school work (12 to 34 years old)",146400.0,121700.0,170000.0,number,number,
2019,2019,British Columbia,Males,"Total, 12 years and over","Main source of stress in day-to-day life, time pressures/ not enough time",184500.0,157200.0,214900.0,number,number,
2019,2019,British Columbia,Males,"Total, 12 years and over","Main source of stress in day-to-day life, work",505600.0,458500.0,560700.0,number,number,
2019,2019,Canada (excluding territories),Both sexes,12 to 17 years,"Ability to handle the day-to-day demands in life, good or excellent",1971600.0,1933200.0,2007300.0,number,number,
2019,2019,Canada (excluding territories),Both sexes,12 to 17 years,"Ability to handle unexpected and difficult problems, good or excellent",1666400.0,1620700.0,1711300.0,number,number,
2019,2019,Canada (excluding territories),Both sexes,12 to 17 years,"Main source of stress in day-to-day life, family",167500.0,139200.0,194400.0,number,number,
2019,2019,Canada (excluding territories),Both sexes,12 to 17 years,"Main source of stress in day-to-day life, financial concerns",21200.0,12900.0,30700.0,number,number,E
2019,2019,Canada (excluding territories),Both sexes,12 to 17 years,"Main source of stress in day-to-day life, health",33800.0,23200.0,47100.0,number,number,E
2019,2019,Canada (excluding territories),Both sexes,12 to 17 years,"Main source of stress in day-to-day life, none",201600.0,171900.0,233700.0,number,number,
2019,2019,Canada (excluding territories),Both sexes,12 to 17 years,"Main source of stress in day-to-day life, other",62800.0,45700.0,81300.0,number,number,
2019,2019,Canada (excluding territories),Both sexes,12 to 17 years,"Main source of stress in day-to-day life, school work (12 to 34 years old)",1388500.0,1339600.0,1438900.0,number,number,
2019,2019,Canada (excluding territories),Both sexes,12 to 17 years,"Main source of stress in day-to-day life, time pressures/ not enough time",209600.0,186200.0,237600.0,number,number,
2019,2019,Canada (excluding territories),Both sexes,12 to 17 years,"Main source of stress in day-to-day life, work",79000.0,60200.0,98100.0,number,number,
2019,2019,Canada (excluding territories),Both sexes,18 to 34 years,"Ability to handle the day-to-day demands in life, good or excellent",7251800.0,7158700.0,7336900.0,number,number,
2019,2019,Canada (excluding territories),Both sexes,18 to 34 years,"Ability to handle unexpected and difficult problems, good or excellent",6263300.0,6164800.0,6389500.0,number,number,
2019,2019,Canada (excluding territories),Both sexes,18 to 34 years,"Main source of stress in day-to-day life, family",812900.0,743600.0,876800.0,number,number,
2019,2019,Canada (excluding territories),Both sexes,18 to 34 years,"Main source of stress in day-to-day life, financial concerns",1975500.0,1878900.0,2089600.0,number,number,
2019,2019,Canada (excluding territories),Both sexes,18 to 34 years,"Main source of stress in day-to-day life, health",269900.0,232400.0,313800.0,number,number,
2019,2019,Canada (excluding territories),Both sexes,18 to 34 years,"Main source of stress in day-to-day life, none",363700.0,315500.0,410600.0,number,number,
2019,2019,Canada (excluding territories),Both sexes,18 to 34 years,"Main source of stress in day-to-day life, other",238600.0,204000.0,275100.0,number,number,
2019,2019,Canada (excluding territories),Both sexes,18 to 34 years,"Main source of stress in day-to-day life, school work (12 to 34 years old)",1143000.0,1046900.0,1230900.0,number,number,
2019,2019,Canada (excluding territories),Both sexes,18 to 34 years,"Main source of stress in day-to-day life, time pressures/ not enough time",987800.0,900400.0,1062500.0,number,number,
2019,2019,Canada (excluding territories),Both sexes,18 to 34 years,"Main source of stress in day-to-day life, work",2350500.0,2244600.0,2467200.0,number,number,
2019,2019,Canada (excluding territories),Both sexes,35 to 49 years,"Ability to handle the day-to-day demands in life, good or excellent",6542000.0,6474900.0,6597200.0,number,number,
2019,2019,Canada (excluding territories),Both sexes,35 to 49 years,"Ability to handle unexpected and difficult problems, good or excellent",5998300.0,5906800.0,6073700.0,number,number,
2019,2019,Canada (excluding territories),Both sexes,35 to 49 years,"Main source of stress in day-to-day life, family",1146000.0,1074000.0,1233500.0,number,number,
2019,2019,Canada (excluding territories),Both sexes,35 to 49 years,"Main source of stress in day-to-day life, financial concerns",1603800.0,1505900.0,1684200.0,number,number,
2019,2019,Canada (excluding territories),Both sexes,35 to 49 years,"Main source of stress in day-to-day life, health",361600.0,325000.0,409000.0,number,number,
2019,2019,Canada (excluding territories),Both sexes,35 to 49 years,"Main source of stress in day-to-day life, none",409000.0,359800.0,458600.0,number,number,
2019,2019,Canada (excluding territories),Both sexes,35 to 49 years,"Main source of stress in day-to-day life, other",204300.0,171600.0,241600.0,number,number,
2019,2019,Canada (excluding territories),Both sexes,35 to 49 years,"Main source of stress in day-to-day life, time pressures/ not enough time",1027000.0,943300.0,1099900.0,number,number,
2019,2019,Canada (excluding territories),Both sexes,35 to 49 years,"Main source of stress in day-to-day life, work",2307200.0,2210700.0,2408100.0,number,number,
2019,2019,Canada (excluding territories),Both sexes,50 to 64 years,"Ability to handle the day-to-day demands in life, good or excellent",6862100.0,6798000.0,6915200.0,number,number,
2019,2019,Canada (excluding territories),Both sexes,50 to 64 years,"Ability to handle unexpected and difficult problems, good or excellent",6458500.0,6377600.0,6524300.0,number,number,
2019,2019,Canada (excluding territories),Both sexes,50 to 64 years,"Main source of stress in day-to-day life, family",1582700.0,1479900.0,1658800.0,number,number,
2019,2019,Canada (excluding territories),Both sexes,50 to 64 years,"Main source of stress in day-to-day life, financial concerns",1358100.0,1277700.0,1443900.0,number,number,
2019,2019,Canada (excluding territories),Both sexes,50 to 64 years,"Main source of stress in day-to-day life, health",659500.0,606800.0,718700.0,number,number,
2019,2019,Canada (excluding territories),Both sexes,50 to 64 years,"Main source of stress in day-to-day life, none",795700.0,737400.0,863400.0,number,number,
2019,2019,Canada (excluding territories),Both sexes,50 to 64 years,"Main source of stress in day-to-day life, other",245900.0,213400.0,289400.0,number,number,
2019,2019,Canada (excluding territories),Both sexes,50 to 64 years,"Main source of stress in day-to-day life, time pressures/ not enough time",566000.0,503400.0,625900.0,number,number,
2019,2019,Canada (excluding territories),Both sexes,50 to 64 years,"Main source of stress in day-to-day life, work",2180600.0,2079500.0,2275900.0,number,number,
2019,2019,Canada (excluding territories),Both sexes,65 years and over,"Ability to handle the day-to-day demands in life, good or excellent",5398000.0,5349900.0,5457800.0,number,number,
2019,2019,Canada (excluding territories),Both sexes,65 years and over,"Ability to handle unexpected and difficult problems, good or excellent",5113500.0,5058900.0,5175000.0,number,number,
2019,2019,Canada (excluding territories),Both sexes,65 years and over,"Main source of stress in day-to-day life, family",1592300.0,1537700.0,1653200.0,number,number,
2019,2019,Canada (excluding territories),Both sexes,65 years and over,"Main source of stress in day-to-day life, financial concerns",719500.0,678500.0,763800.0,number,number,
2019,2019,Canada (excluding territories),Both sexes,65 years and over,"Main source of stress in day-to-day life, health",1066400.0,1026800.0,1117300.0,number,number,
2019,2019,Canada (excluding territories),Both sexes,65 years and over,"Main source of stress in day-to-day life, none",1622400.0,1560000.0,1679800.0,number,number,
2019,2019,Canada (excluding territories),Both sexes,65 years and over,"Main source of stress in day-to-day life, other",282100.0,258900.0,306300.0,number,number,
2019,2019,Canada (excluding territories),Both sexes,65 years and over,"Main source of stress in day-to-day life, time pressures/ not enough time",273300.0,244700.0,302400.0,number,number,
2019,2019,Canada (excluding territories),Both sexes,65 years and over,"Main source of stress in day-to-day life, work",267200.0,238600.0,294900.0,number,number,
